K Value,Correct Ham,Correct Spam,Incorrect Ham,Incorrect Spam,Percentage Accuracy
119.60000000000001,129,145,0,226,0.548
119.65,129,145,0,226,0.548
119.7,128,145,0,227,0.546
119.75,128,145,0,227,0.546
119.80000000000001,128,145,0,227,0.546
119.85000000000001,128,145,0,227,0.546
119.9,128,145,0,227,0.546
119.95,128,145,0,227,0.546
120.0,128,145,0,227,0.546
120.05000000000001,128,145,0,227,0.546
120.10000000000001,128,145,0,227,0.546
120.15,128,145,0,227,0.546
120.2,128,145,0,227,0.546
120.25,128,145,0,227,0.546
120.30000000000001,128,145,0,227,0.546
120.35000000000001,128,145,0,227,0.546
120.4,128,145,0,227,0.546
120.45,128,145,0,227,0.546
120.5,128,145,0,227,0.546
120.55000000000001,128,145,0,227,0.546
120.60000000000001,128,145,0,227,0.546
120.65,128,145,0,227,0.546
120.7,128,145,0,227,0.546
120.75,128,145,0,227,0.546
120.80000000000001,128,145,0,227,0.546
120.85000000000001,128,145,0,227,0.546
120.9,128,145,0,227,0.546
120.95,128,145,0,227,0.546
121.0,128,145,0,227,0.546
121.05000000000001,128,145,0,227,0.546
121.10000000000001,128,145,0,227,0.546
121.15,128,145,0,227,0.546
121.2,128,145,0,227,0.546
121.25,128,145,0,227,0.546
121.30000000000001,128,145,0,227,0.546
121.35000000000001,128,145,0,227,0.546
121.4,128,145,0,227,0.546
121.45,128,145,0,227,0.546
121.5,128,145,0,227,0.546
121.55000000000001,128,145,0,227,0.546
121.60000000000001,128,145,0,227,0.546
121.65,128,145,0,227,0.546
121.7,128,145,0,227,0.546
121.75,128,145,0,227,0.546
121.80000000000001,128,145,0,227,0.546
121.85000000000001,128,145,0,227,0.546
121.9,128,145,0,227,0.546
121.95,128,145,0,227,0.546
122.0,128,145,0,227,0.546
122.05000000000001,128,145,0,227,0.546
122.10000000000001,127,145,0,228,0.544
122.15,127,145,0,228,0.544
122.2,127,145,0,228,0.544
122.25,127,145,0,228,0.544
122.30000000000001,127,145,0,228,0.544
122.35000000000001,127,145,0,228,0.544
122.4,127,145,0,228,0.544
122.45,127,145,0,228,0.544
122.5,127,145,0,228,0.544
122.55000000000001,127,145,0,228,0.544
122.60000000000001,127,145,0,228,0.544
122.65,127,145,0,228,0.544
122.7,127,145,0,228,0.544
122.75,127,145,0,228,0.544
122.80000000000001,127,145,0,228,0.544
122.85000000000001,127,145,0,228,0.544
122.9,127,145,0,228,0.544
122.95,127,145,0,228,0.544
123.0,127,145,0,228,0.544
123.05000000000001,127,145,0,228,0.544
123.10000000000001,127,145,0,228,0.544
123.15,127,145,0,228,0.544
123.2,127,145,0,228,0.544
123.25,127,145,0,228,0.544
123.30000000000001,127,145,0,228,0.544
123.35000000000001,127,145,0,228,0.544
123.4,126,145,0,229,0.542
123.45,126,145,0,229,0.542
123.5,126,145,0,229,0.542
123.55000000000001,126,145,0,229,0.542
123.60000000000001,126,145,0,229,0.542
123.65,126,145,0,229,0.542
123.7,126,145,0,229,0.542
123.75,125,145,0,230,0.54
123.80000000000001,125,145,0,230,0.54
123.85000000000001,125,145,0,230,0.54
123.9,125,145,0,230,0.54
123.95,125,145,0,230,0.54
124.0,125,145,0,230,0.54
124.05000000000001,125,145,0,230,0.54
124.10000000000001,125,145,0,230,0.54
124.15,125,145,0,230,0.54
124.2,125,145,0,230,0.54
124.25,125,145,0,230,0.54
124.30000000000001,125,145,0,230,0.54
124.35000000000001,125,145,0,230,0.54
124.4,125,145,0,230,0.54
124.45,125,145,0,230,0.54
124.5,125,145,0,230,0.54
124.55000000000001,125,145,0,230,0.54
124.60000000000001,125,145,0,230,0.54
124.65,125,145,0,230,0.54
124.7,125,145,0,230,0.54
124.75,125,145,0,230,0.54
124.80000000000001,125,145,0,230,0.54
124.85000000000001,125,145,0,230,0.54
124.9,124,145,0,231,0.538
124.95,124,145,0,231,0.538
125.0,124,145,0,231,0.538
125.05000000000001,124,145,0,231,0.538
125.10000000000001,124,145,0,231,0.538
125.15,124,145,0,231,0.538
125.2,124,145,0,231,0.538
125.25,124,145,0,231,0.538
125.30000000000001,124,145,0,231,0.538
125.35000000000001,124,145,0,231,0.538
125.4,124,145,0,231,0.538
125.45,124,145,0,231,0.538
125.5,124,145,0,231,0.538
125.55000000000001,124,145,0,231,0.538
125.60000000000001,124,145,0,231,0.538
125.65,124,145,0,231,0.538
125.7,124,145,0,231,0.538
125.75,123,145,0,232,0.536
125.80000000000001,123,145,0,232,0.536
125.85000000000001,123,145,0,232,0.536
125.9,123,145,0,232,0.536
125.95,123,145,0,232,0.536
126.0,123,145,0,232,0.536
126.05000000000001,123,145,0,232,0.536
126.10000000000001,123,145,0,232,0.536
126.15,123,145,0,232,0.536
126.2,123,145,0,232,0.536
126.25,123,145,0,232,0.536
126.30000000000001,123,145,0,232,0.536
126.35000000000001,123,145,0,232,0.536
126.4,123,145,0,232,0.536
126.45,123,145,0,232,0.536
126.5,123,145,0,232,0.536
126.55000000000001,123,145,0,232,0.536
126.60000000000001,123,145,0,232,0.536
126.65,123,145,0,232,0.536
126.7,123,145,0,232,0.536
126.75,123,145,0,232,0.536
126.80000000000001,123,145,0,232,0.536
126.85000000000001,123,145,0,232,0.536
126.9,123,145,0,232,0.536
126.95,123,145,0,232,0.536
127.0,123,145,0,232,0.536
127.05000000000001,123,145,0,232,0.536
127.10000000000001,123,145,0,232,0.536
127.15,123,145,0,232,0.536
127.2,123,145,0,232,0.536
127.25,123,145,0,232,0.536
127.30000000000001,123,145,0,232,0.536
127.35000000000001,123,145,0,232,0.536
127.4,123,145,0,232,0.536
127.45,123,145,0,232,0.536
127.5,123,145,0,232,0.536
127.55000000000001,123,145,0,232,0.536
127.60000000000001,123,145,0,232,0.536
127.65,123,145,0,232,0.536
127.7,123,145,0,232,0.536
127.75,123,145,0,232,0.536
127.80000000000001,123,145,0,232,0.536
127.85000000000001,123,145,0,232,0.536
127.9,122,145,0,233,0.534
127.95,122,145,0,233,0.534
128.0,122,145,0,233,0.534
128.05,122,145,0,233,0.534
128.1,122,145,0,233,0.534
128.15,122,145,0,233,0.534
128.20000000000002,122,145,0,233,0.534
128.25,122,145,0,233,0.534
128.3,122,145,0,233,0.534
128.35,122,145,0,233,0.534
128.4,122,145,0,233,0.534
128.45000000000002,122,145,0,233,0.534
128.5,122,145,0,233,0.534
128.55,122,145,0,233,0.534
128.6,122,145,0,233,0.534
128.65,122,145,0,233,0.534
128.70000000000002,122,145,0,233,0.534
128.75,122,145,0,233,0.534
128.8,122,145,0,233,0.534
128.85,122,145,0,233,0.534
128.9,122,145,0,233,0.534
128.95000000000002,122,145,0,233,0.534
129.0,122,145,0,233,0.534
129.05,122,145,0,233,0.534
129.1,122,145,0,233,0.534
129.15,122,145,0,233,0.534
129.20000000000002,122,145,0,233,0.534
129.25,122,145,0,233,0.534
129.3,122,145,0,233,0.534
129.35,122,145,0,233,0.534
129.4,122,145,0,233,0.534
129.45000000000002,122,145,0,233,0.534
129.5,122,145,0,233,0.534
129.55,122,145,0,233,0.534
129.6,122,145,0,233,0.534
129.65,122,145,0,233,0.534
129.70000000000002,122,145,0,233,0.534
129.75,122,145,0,233,0.534
129.8,122,145,0,233,0.534
129.85,122,145,0,233,0.534
129.9,122,145,0,233,0.534
129.95000000000002,122,145,0,233,0.534
130.0,122,145,0,233,0.534
130.05,122,145,0,233,0.534
130.1,122,145,0,233,0.534
130.15,122,145,0,233,0.534
130.20000000000002,122,145,0,233,0.534
130.25,122,145,0,233,0.534
130.3,122,145,0,233,0.534
130.35,122,145,0,233,0.534
130.4,122,145,0,233,0.534
130.45000000000002,121,145,0,234,0.532
130.5,121,145,0,234,0.532
130.55,121,145,0,234,0.532
130.6,121,145,0,234,0.532
130.65,121,145,0,234,0.532
130.70000000000002,121,145,0,234,0.532
130.75,121,145,0,234,0.532
130.8,121,145,0,234,0.532
130.85,121,145,0,234,0.532
130.9,121,145,0,234,0.532
130.95000000000002,121,145,0,234,0.532
131.0,121,145,0,234,0.532
131.05,121,145,0,234,0.532
131.1,121,145,0,234,0.532
131.15,121,145,0,234,0.532
131.20000000000002,121,145,0,234,0.532
131.25,121,145,0,234,0.532
131.3,121,145,0,234,0.532
131.35,121,145,0,234,0.532
131.4,121,145,0,234,0.532
131.45000000000002,121,145,0,234,0.532
131.5,121,145,0,234,0.532
131.55,121,145,0,234,0.532
131.6,121,145,0,234,0.532
131.65,121,145,0,234,0.532
131.70000000000002,121,145,0,234,0.532
131.75,121,145,0,234,0.532
131.8,121,145,0,234,0.532
131.85,121,145,0,234,0.532
131.9,121,145,0,234,0.532
131.95000000000002,121,145,0,234,0.532
132.0,121,145,0,234,0.532
132.05,121,145,0,234,0.532
132.1,121,145,0,234,0.532
132.15,121,145,0,234,0.532
132.20000000000002,121,145,0,234,0.532
132.25,121,145,0,234,0.532
132.3,121,145,0,234,0.532
132.35,121,145,0,234,0.532
132.4,121,145,0,234,0.532
132.45000000000002,121,145,0,234,0.532
132.5,121,145,0,234,0.532
132.55,121,145,0,234,0.532
132.6,121,145,0,234,0.532
132.65,121,145,0,234,0.532
132.70000000000002,121,145,0,234,0.532
132.75,121,145,0,234,0.532
132.8,121,145,0,234,0.532
132.85,121,145,0,234,0.532
132.9,121,145,0,234,0.532
132.95000000000002,121,145,0,234,0.532
133.0,121,145,0,234,0.532
133.05,121,145,0,234,0.532
133.1,121,145,0,234,0.532
133.15,121,145,0,234,0.532
133.20000000000002,121,145,0,234,0.532
133.25,121,145,0,234,0.532
133.3,121,145,0,234,0.532
133.35,121,145,0,234,0.532
133.4,121,145,0,234,0.532
133.45000000000002,121,145,0,234,0.532
133.5,121,145,0,234,0.532
133.55,121,145,0,234,0.532
133.6,121,145,0,234,0.532
133.65,121,145,0,234,0.532
133.70000000000002,121,145,0,234,0.532
133.75,121,145,0,234,0.532
133.8,121,145,0,234,0.532
133.85,121,145,0,234,0.532
133.9,121,145,0,234,0.532
133.95000000000002,121,145,0,234,0.532
134.0,121,145,0,234,0.532
134.05,121,145,0,234,0.532
134.1,121,145,0,234,0.532
134.15,121,145,0,234,0.532
134.20000000000002,121,145,0,234,0.532
134.25,121,145,0,234,0.532
134.3,121,145,0,234,0.532
134.35,121,145,0,234,0.532
134.4,121,145,0,234,0.532
134.45000000000002,121,145,0,234,0.532
134.5,121,145,0,234,0.532
134.55,121,145,0,234,0.532
134.6,121,145,0,234,0.532
134.65,121,145,0,234,0.532
134.70000000000002,121,145,0,234,0.532
134.75,120,145,0,235,0.53
134.8,120,145,0,235,0.53
134.85,120,145,0,235,0.53
134.9,120,145,0,235,0.53
134.95000000000002,120,145,0,235,0.53
135.0,120,145,0,235,0.53
135.05,120,145,0,235,0.53
135.1,120,145,0,235,0.53
135.15,120,145,0,235,0.53
135.20000000000002,120,145,0,235,0.53
135.25,120,145,0,235,0.53
135.3,120,145,0,235,0.53
135.35,120,145,0,235,0.53
135.4,120,145,0,235,0.53
135.45000000000002,120,145,0,235,0.53
135.5,120,145,0,235,0.53
135.55,120,145,0,235,0.53
135.6,120,145,0,235,0.53
135.65,120,145,0,235,0.53
135.70000000000002,120,145,0,235,0.53
135.75,119,145,0,236,0.528
135.8,118,145,0,237,0.526
135.85,118,145,0,237,0.526
135.9,118,145,0,237,0.526
135.95000000000002,118,145,0,237,0.526
136.0,118,145,0,237,0.526
136.05,116,145,0,239,0.522
136.1,116,145,0,239,0.522
136.15,116,145,0,239,0.522
136.20000000000002,116,145,0,239,0.522
136.25,116,145,0,239,0.522
136.3,116,145,0,239,0.522
136.35,116,145,0,239,0.522
136.4,116,145,0,239,0.522
136.45000000000002,116,145,0,239,0.522
136.5,116,145,0,239,0.522
136.55,116,145,0,239,0.522
136.6,116,145,0,239,0.522
136.65,116,145,0,239,0.522
136.70000000000002,116,145,0,239,0.522
136.75,116,145,0,239,0.522
136.8,116,145,0,239,0.522
136.85,116,145,0,239,0.522
136.9,116,145,0,239,0.522
136.95000000000002,116,145,0,239,0.522
137.0,116,145,0,239,0.522
137.05,116,145,0,239,0.522
137.1,116,145,0,239,0.522
137.15,116,145,0,239,0.522
137.20000000000002,116,145,0,239,0.522
137.25,116,145,0,239,0.522
137.3,116,145,0,239,0.522
137.35,116,145,0,239,0.522
137.4,116,145,0,239,0.522
137.45000000000002,116,145,0,239,0.522
137.5,116,145,0,239,0.522
137.55,116,145,0,239,0.522
137.6,116,145,0,239,0.522
137.65,116,145,0,239,0.522
137.70000000000002,116,145,0,239,0.522
137.75,116,145,0,239,0.522
137.8,116,145,0,239,0.522
137.85,116,145,0,239,0.522
137.9,116,145,0,239,0.522
137.95000000000002,116,145,0,239,0.522
138.0,116,145,0,239,0.522
138.05,116,145,0,239,0.522
138.1,116,145,0,239,0.522
138.15,116,145,0,239,0.522
138.20000000000002,116,145,0,239,0.522
138.25,116,145,0,239,0.522
138.3,116,145,0,239,0.522
138.35,116,145,0,239,0.522
138.4,116,145,0,239,0.522
138.45000000000002,116,145,0,239,0.522
138.5,116,145,0,239,0.522
138.55,116,145,0,239,0.522
138.6,116,145,0,239,0.522
138.65,116,145,0,239,0.522
138.70000000000002,116,145,0,239,0.522
138.75,116,145,0,239,0.522
138.8,116,145,0,239,0.522
138.85,116,145,0,239,0.522
138.9,116,145,0,239,0.522
138.95000000000002,116,145,0,239,0.522
139.0,116,145,0,239,0.522
139.05,116,145,0,239,0.522
139.1,116,145,0,239,0.522
139.15,116,145,0,239,0.522
139.20000000000002,116,145,0,239,0.522
139.25,116,145,0,239,0.522
139.3,116,145,0,239,0.522
139.35,116,145,0,239,0.522
139.4,116,145,0,239,0.522
139.45000000000002,116,145,0,239,0.522
139.5,116,145,0,239,0.522
139.55,116,145,0,239,0.522
139.6,116,145,0,239,0.522
139.65,116,145,0,239,0.522
139.70000000000002,116,145,0,239,0.522
139.75,116,145,0,239,0.522
139.8,116,145,0,239,0.522
139.85,116,145,0,239,0.522
139.9,116,145,0,239,0.522
139.95000000000002,116,145,0,239,0.522
140.0,116,145,0,239,0.522
140.05,116,145,0,239,0.522
140.1,116,145,0,239,0.522
140.15,116,145,0,239,0.522
140.20000000000002,116,145,0,239,0.522
140.25,116,145,0,239,0.522
140.3,116,145,0,239,0.522
140.35,116,145,0,239,0.522
140.4,116,145,0,239,0.522
140.45000000000002,116,145,0,239,0.522
140.5,116,145,0,239,0.522
140.55,116,145,0,239,0.522
140.6,116,145,0,239,0.522
140.65,116,145,0,239,0.522
140.70000000000002,116,145,0,239,0.522
140.75,116,145,0,239,0.522
140.8,116,145,0,239,0.522
140.85,116,145,0,239,0.522
140.9,116,145,0,239,0.522
140.95000000000002,116,145,0,239,0.522
141.0,116,145,0,239,0.522
141.05,116,145,0,239,0.522
141.1,116,145,0,239,0.522
141.15,116,145,0,239,0.522
141.20000000000002,116,145,0,239,0.522
141.25,116,145,0,239,0.522
141.3,116,145,0,239,0.522
141.35,116,145,0,239,0.522
141.4,116,145,0,239,0.522
141.45000000000002,116,145,0,239,0.522
141.5,116,145,0,239,0.522
141.55,116,145,0,239,0.522
141.6,116,145,0,239,0.522
141.65,116,145,0,239,0.522
141.70000000000002,116,145,0,239,0.522
141.75,116,145,0,239,0.522
141.8,116,145,0,239,0.522
141.85,116,145,0,239,0.522
141.9,116,145,0,239,0.522
141.95000000000002,116,145,0,239,0.522
142.0,116,145,0,239,0.522
142.05,116,145,0,239,0.522
142.1,116,145,0,239,0.522
142.15,116,145,0,239,0.522
142.20000000000002,116,145,0,239,0.522
142.25,116,145,0,239,0.522
142.3,116,145,0,239,0.522
142.35,116,145,0,239,0.522
142.4,116,145,0,239,0.522
142.45000000000002,116,145,0,239,0.522
142.5,116,145,0,239,0.522
142.55,116,145,0,239,0.522
142.6,116,145,0,239,0.522
142.65,116,145,0,239,0.522
142.70000000000002,116,145,0,239,0.522
142.75,116,145,0,239,0.522
142.8,116,145,0,239,0.522
142.85,116,145,0,239,0.522
142.9,116,145,0,239,0.522
142.95000000000002,116,145,0,239,0.522
143.0,116,145,0,239,0.522
143.05,116,145,0,239,0.522
143.1,116,145,0,239,0.522
143.15,116,145,0,239,0.522
143.20000000000002,116,145,0,239,0.522
143.25,116,145,0,239,0.522
143.3,116,145,0,239,0.522
143.35,116,145,0,239,0.522
143.4,116,145,0,239,0.522
143.45000000000002,116,145,0,239,0.522
143.5,116,145,0,239,0.522
143.55,116,145,0,239,0.522
143.6,116,145,0,239,0.522
143.65,116,145,0,239,0.522
143.70000000000002,116,145,0,239,0.522
143.75,116,145,0,239,0.522
143.8,116,145,0,239,0.522
143.85,116,145,0,239,0.522
143.9,116,145,0,239,0.522
143.95000000000002,116,145,0,239,0.522
144.0,116,145,0,239,0.522
144.05,116,145,0,239,0.522
144.1,116,145,0,239,0.522
144.15,116,145,0,239,0.522
144.20000000000002,116,145,0,239,0.522
144.25,116,145,0,239,0.522
144.3,116,145,0,239,0.522
144.35,116,145,0,239,0.522
144.4,116,145,0,239,0.522
144.45000000000002,116,145,0,239,0.522
144.5,116,145,0,239,0.522
144.55,116,145,0,239,0.522
144.6,116,145,0,239,0.522
144.65,116,145,0,239,0.522
144.70000000000002,115,145,0,240,0.52
144.75,115,145,0,240,0.52
144.8,115,145,0,240,0.52
144.85,115,145,0,240,0.52
144.9,115,145,0,240,0.52
144.95000000000002,115,145,0,240,0.52
145.0,115,145,0,240,0.52
145.05,115,145,0,240,0.52
145.1,115,145,0,240,0.52
145.15,115,145,0,240,0.52
145.20000000000002,115,145,0,240,0.52
145.25,115,145,0,240,0.52
145.3,115,145,0,240,0.52
145.35,115,145,0,240,0.52
145.4,115,145,0,240,0.52
145.45000000000002,115,145,0,240,0.52
145.5,115,145,0,240,0.52
145.55,115,145,0,240,0.52
145.6,115,145,0,240,0.52
145.65,115,145,0,240,0.52
145.70000000000002,115,145,0,240,0.52
145.75,115,145,0,240,0.52
145.8,115,145,0,240,0.52
145.85,115,145,0,240,0.52
145.9,115,145,0,240,0.52
145.95000000000002,115,145,0,240,0.52
146.0,115,145,0,240,0.52
146.05,115,145,0,240,0.52
146.1,115,145,0,240,0.52
146.15,115,145,0,240,0.52
146.20000000000002,115,145,0,240,0.52
146.25,115,145,0,240,0.52
146.3,115,145,0,240,0.52
146.35,115,145,0,240,0.52
146.4,115,145,0,240,0.52
146.45000000000002,115,145,0,240,0.52
146.5,115,145,0,240,0.52
146.55,115,145,0,240,0.52
146.6,115,145,0,240,0.52
146.65,115,145,0,240,0.52
146.70000000000002,114,145,0,241,0.518
146.75,114,145,0,241,0.518
146.8,114,145,0,241,0.518
146.85,114,145,0,241,0.518
146.9,114,145,0,241,0.518
146.95000000000002,114,145,0,241,0.518
147.0,114,145,0,241,0.518
147.05,114,145,0,241,0.518
147.1,114,145,0,241,0.518
147.15,114,145,0,241,0.518
147.20000000000002,114,145,0,241,0.518
147.25,114,145,0,241,0.518
147.3,114,145,0,241,0.518
147.35,114,145,0,241,0.518
147.4,114,145,0,241,0.518
147.45000000000002,114,145,0,241,0.518
147.5,114,145,0,241,0.518
147.55,114,145,0,241,0.518
147.6,114,145,0,241,0.518
147.65,114,145,0,241,0.518
147.70000000000002,114,145,0,241,0.518
147.75,114,145,0,241,0.518
147.8,114,145,0,241,0.518
147.85,114,145,0,241,0.518
147.9,114,145,0,241,0.518
147.95000000000002,114,145,0,241,0.518
148.0,114,145,0,241,0.518
148.05,114,145,0,241,0.518
148.1,114,145,0,241,0.518
148.15,114,145,0,241,0.518
148.20000000000002,114,145,0,241,0.518
148.25,114,145,0,241,0.518
148.3,113,145,0,242,0.516
148.35,112,145,0,243,0.514
148.4,112,145,0,243,0.514
148.45000000000002,112,145,0,243,0.514
148.5,112,145,0,243,0.514
148.55,112,145,0,243,0.514
148.6,112,145,0,243,0.514
148.65,112,145,0,243,0.514
148.70000000000002,112,145,0,243,0.514
148.75,111,145,0,244,0.512
148.8,111,145,0,244,0.512
148.85,111,145,0,244,0.512
148.9,111,145,0,244,0.512
148.95000000000002,111,145,0,244,0.512
149.0,111,145,0,244,0.512
149.05,111,145,0,244,0.512
149.1,111,145,0,244,0.512
149.15,111,145,0,244,0.512
149.20000000000002,111,145,0,244,0.512
149.25,111,145,0,244,0.512
149.3,111,145,0,244,0.512
149.35,111,145,0,244,0.512
149.4,111,145,0,244,0.512
149.45000000000002,111,145,0,244,0.512
149.5,111,145,0,244,0.512
149.55,111,145,0,244,0.512
149.6,111,145,0,244,0.512
149.65,111,145,0,244,0.512
149.70000000000002,111,145,0,244,0.512
149.75,111,145,0,244,0.512
149.8,111,145,0,244,0.512
149.85,111,145,0,244,0.512
149.9,111,145,0,244,0.512
149.95000000000002,111,145,0,244,0.512
150.0,111,145,0,244,0.512
150.05,111,145,0,244,0.512
150.1,111,145,0,244,0.512
150.15,111,145,0,244,0.512
150.20000000000002,111,145,0,244,0.512
150.25,111,145,0,244,0.512
150.3,111,145,0,244,0.512
150.35,111,145,0,244,0.512
150.4,111,145,0,244,0.512
150.45000000000002,111,145,0,244,0.512
150.5,111,145,0,244,0.512
150.55,111,145,0,244,0.512
150.6,111,145,0,244,0.512
150.65,110,145,0,245,0.51
150.70000000000002,110,145,0,245,0.51
150.75,110,145,0,245,0.51
150.8,110,145,0,245,0.51
150.85,110,145,0,245,0.51
150.9,110,145,0,245,0.51
150.95000000000002,110,145,0,245,0.51
151.0,110,145,0,245,0.51
151.05,110,145,0,245,0.51
151.1,110,145,0,245,0.51
151.15,110,145,0,245,0.51
151.20000000000002,110,145,0,245,0.51
151.25,110,145,0,245,0.51
151.3,110,145,0,245,0.51
151.35,110,145,0,245,0.51
151.4,110,145,0,245,0.51
151.45000000000002,110,145,0,245,0.51
151.5,110,145,0,245,0.51
151.55,110,145,0,245,0.51
151.6,110,145,0,245,0.51
151.65,110,145,0,245,0.51
151.70000000000002,110,145,0,245,0.51
151.75,110,145,0,245,0.51
151.8,110,145,0,245,0.51
151.85,110,145,0,245,0.51
151.9,110,145,0,245,0.51
151.95000000000002,110,145,0,245,0.51
152.0,110,145,0,245,0.51
152.05,110,145,0,245,0.51
152.1,110,145,0,245,0.51
152.15,110,145,0,245,0.51
152.20000000000002,110,145,0,245,0.51
152.25,110,145,0,245,0.51
152.3,110,145,0,245,0.51
152.35,110,145,0,245,0.51
152.4,110,145,0,245,0.51
152.45000000000002,110,145,0,245,0.51
152.5,110,145,0,245,0.51
152.55,110,145,0,245,0.51
152.6,110,145,0,245,0.51
152.65,110,145,0,245,0.51
152.70000000000002,110,145,0,245,0.51
152.75,110,145,0,245,0.51
152.8,110,145,0,245,0.51
152.85,110,145,0,245,0.51
152.9,110,145,0,245,0.51
152.95000000000002,110,145,0,245,0.51
153.0,110,145,0,245,0.51
153.05,110,145,0,245,0.51
153.1,110,145,0,245,0.51
153.15,110,145,0,245,0.51
153.20000000000002,110,145,0,245,0.51
153.25,110,145,0,245,0.51
153.3,110,145,0,245,0.51
153.35,110,145,0,245,0.51
153.4,110,145,0,245,0.51
153.45000000000002,110,145,0,245,0.51
153.5,110,145,0,245,0.51
153.55,109,145,0,246,0.508
153.60000000000002,109,145,0,246,0.508
153.65,109,145,0,246,0.508
153.70000000000002,109,145,0,246,0.508
153.75,109,145,0,246,0.508
153.8,109,145,0,246,0.508
153.85000000000002,109,145,0,246,0.508
153.9,109,145,0,246,0.508
153.95000000000002,109,145,0,246,0.508
154.0,109,145,0,246,0.508
154.05,109,145,0,246,0.508
154.10000000000002,109,145,0,246,0.508
154.15,109,145,0,246,0.508
154.20000000000002,109,145,0,246,0.508
154.25,109,145,0,246,0.508
154.3,109,145,0,246,0.508
154.35000000000002,109,145,0,246,0.508
154.4,109,145,0,246,0.508
154.45000000000002,109,145,0,246,0.508
154.5,109,145,0,246,0.508
154.55,109,145,0,246,0.508
154.60000000000002,108,145,0,247,0.506
154.65,108,145,0,247,0.506
154.70000000000002,108,145,0,247,0.506
154.75,108,145,0,247,0.506
154.8,108,145,0,247,0.506
154.85000000000002,108,145,0,247,0.506
154.9,108,145,0,247,0.506
154.95000000000002,108,145,0,247,0.506
155.0,108,145,0,247,0.506
155.05,108,145,0,247,0.506
155.10000000000002,108,145,0,247,0.506
155.15,108,145,0,247,0.506
155.20000000000002,108,145,0,247,0.506
155.25,108,145,0,247,0.506
155.3,108,145,0,247,0.506
155.35000000000002,108,145,0,247,0.506
155.4,108,145,0,247,0.506
155.45000000000002,108,145,0,247,0.506
155.5,108,145,0,247,0.506
155.55,108,145,0,247,0.506
155.60000000000002,108,145,0,247,0.506
155.65,108,145,0,247,0.506
155.70000000000002,108,145,0,247,0.506
155.75,108,145,0,247,0.506
155.8,108,145,0,247,0.506
155.85000000000002,108,145,0,247,0.506
155.9,108,145,0,247,0.506
155.95000000000002,108,145,0,247,0.506
156.0,108,145,0,247,0.506
156.05,108,145,0,247,0.506
156.10000000000002,108,145,0,247,0.506
156.15,108,145,0,247,0.506
156.20000000000002,108,145,0,247,0.506
156.25,108,145,0,247,0.506
156.3,108,145,0,247,0.506
156.35000000000002,108,145,0,247,0.506
156.4,108,145,0,247,0.506
156.45000000000002,108,145,0,247,0.506
156.5,108,145,0,247,0.506
156.55,108,145,0,247,0.506
156.60000000000002,108,145,0,247,0.506
156.65,108,145,0,247,0.506
156.70000000000002,108,145,0,247,0.506
156.75,108,145,0,247,0.506
156.8,108,145,0,247,0.506
156.85000000000002,108,145,0,247,0.506
156.9,108,145,0,247,0.506
156.95000000000002,108,145,0,247,0.506
157.0,108,145,0,247,0.506
157.05,108,145,0,247,0.506
157.10000000000002,108,145,0,247,0.506
157.15,108,145,0,247,0.506
157.20000000000002,108,145,0,247,0.506
157.25,108,145,0,247,0.506
157.3,108,145,0,247,0.506
157.35000000000002,108,145,0,247,0.506
157.4,108,145,0,247,0.506
157.45000000000002,108,145,0,247,0.506
157.5,108,145,0,247,0.506
157.55,108,145,0,247,0.506
157.60000000000002,108,145,0,247,0.506
157.65,108,145,0,247,0.506
157.70000000000002,108,145,0,247,0.506
157.75,108,145,0,247,0.506
157.8,108,145,0,247,0.506
157.85000000000002,108,145,0,247,0.506
157.9,108,145,0,247,0.506
157.95000000000002,108,145,0,247,0.506
158.0,107,145,0,248,0.504
158.05,107,145,0,248,0.504
158.10000000000002,107,145,0,248,0.504
158.15,107,145,0,248,0.504
158.20000000000002,107,145,0,248,0.504
158.25,107,145,0,248,0.504
158.3,107,145,0,248,0.504
158.35000000000002,107,145,0,248,0.504
158.4,107,145,0,248,0.504
158.45000000000002,107,145,0,248,0.504
158.5,107,145,0,248,0.504
158.55,107,145,0,248,0.504
158.60000000000002,107,145,0,248,0.504
158.65,107,145,0,248,0.504
158.70000000000002,107,145,0,248,0.504
158.75,107,145,0,248,0.504
158.8,107,145,0,248,0.504
158.85000000000002,107,145,0,248,0.504
158.9,107,145,0,248,0.504
158.95000000000002,107,145,0,248,0.504
159.0,107,145,0,248,0.504
159.05,107,145,0,248,0.504
159.10000000000002,107,145,0,248,0.504
159.15,107,145,0,248,0.504
159.20000000000002,106,145,0,249,0.502
159.25,106,145,0,249,0.502
159.3,106,145,0,249,0.502
159.35000000000002,106,145,0,249,0.502
159.4,106,145,0,249,0.502
159.45000000000002,106,145,0,249,0.502
159.5,106,145,0,249,0.502
159.55,106,145,0,249,0.502
159.60000000000002,106,145,0,249,0.502
159.65,106,145,0,249,0.502
159.70000000000002,106,145,0,249,0.502
159.75,106,145,0,249,0.502
159.8,106,145,0,249,0.502
159.85000000000002,106,145,0,249,0.502
159.9,106,145,0,249,0.502
159.95000000000002,106,145,0,249,0.502
160.0,106,145,0,249,0.502
160.05,106,145,0,249,0.502
160.10000000000002,106,145,0,249,0.502
160.15,105,145,0,250,0.5
160.20000000000002,105,145,0,250,0.5
160.25,105,145,0,250,0.5
160.3,105,145,0,250,0.5
160.35000000000002,104,145,0,251,0.498
